time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-13 00:00:00+00:00,14,10,42,9
2026-01-14 00:00:00+00:00,8,4,43,19
2026-01-15 00:00:00+00:00,12,7,23,10
2026-01-16 00:00:00+00:00,10,6,41,7
2026-01-17 00:00:00+00:00,4,4,3,3
2026-01-18 00:00:00+00:00,11,7,28,3
2026-01-19 00:00:00+00:00,4,4,11,9
2026-01-20 00:00:00+00:00,8,4,9,6
2026-01-21 00:00:00+00:00,4,4,19,7
2026-01-22 00:00:00+00:00,15,7,22,7
2026-01-23 00:00:00+00:00,18,10,23,8
2026-01-24 00:00:00+00:00,14,6,17,8
2026-01-25 00:00:00+00:00,13,9,2,2
2026-01-26 00:00:00+00:00,11,6,11,9
