time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-09 00:00:00+00:00,14,9,15,9
2026-04-10 00:00:00+00:00,32,16,16,10
2026-04-11 00:00:00+00:00,35,13,2,2
2026-04-12 00:00:00+00:00,23,12,9,6
2026-04-13 00:00:00+00:00,43,15,24,9
2026-04-14 00:00:00+00:00,23,8,4,4
2026-04-15 00:00:00+00:00,34,15,15,6
2026-04-16 00:00:00+00:00,24,11,18,7
2026-04-17 00:00:00+00:00,32,14,5,3
2026-04-18 00:00:00+00:00,33,12,3,3
2026-04-19 00:00:00+00:00,37,15,6,5
2026-04-20 00:00:00+00:00,214,35,27,12
2026-04-21 00:00:00+00:00,134,46,17,8
2026-04-22 00:00:00+00:00,233,70,74,7
