time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-21 00:00:00+00:00,,,6,2
2024-09-22 00:00:00+00:00,1.0,1.0,23,4
2024-09-23 00:00:00+00:00,4.0,3.0,26,3
2024-09-24 00:00:00+00:00,3.0,3.0,39,7
2024-09-25 00:00:00+00:00,3.0,3.0,33,5
2024-09-26 00:00:00+00:00,7.0,5.0,29,8
2024-09-27 00:00:00+00:00,5.0,4.0,2,2
2024-09-28 00:00:00+00:00,1.0,1.0,33,7
2024-09-29 00:00:00+00:00,3.0,1.0,10,3
2024-09-30 00:00:00+00:00,10.0,6.0,4,4
2024-10-01 00:00:00+00:00,5.0,3.0,23,4
2024-10-02 00:00:00+00:00,6.0,4.0,9,3
2024-10-03 00:00:00+00:00,3.0,2.0,5,3
2024-10-04 00:00:00+00:00,5.0,3.0,16,2
