url_path,views_total,views_unique
/miroapp/api-clients,31,13
/miroapp/api-clients/blob/main/packages/generator/spec.json,28,4
/miroapp/api-clients/tree/main/spec,15,2
/miroapp/api-clients/blob/main/scripts/fetch-spec.mjs,13,1
/miroapp/api-clients/tree/main/scripts,10,1
/miroapp/api-clients/tree/main/packages/generator,8,2
/miroapp/api-clients/tree/main/packages/generator/scripts,6,2
/miroapp/api-clients/tree/main/spec/public-api,6,2
/miroapp/api-clients/pulls,6,1
/miroapp/api-clients/blob/main/MODELS.md,4,2
