time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-24 00:00:00+00:00,10.0,9.0,8,7
2025-11-25 00:00:00+00:00,9.0,7.0,17,11
2025-11-26 00:00:00+00:00,18.0,17.0,10,5
2025-11-27 00:00:00+00:00,13.0,12.0,29,8
2025-11-28 00:00:00+00:00,16.0,13.0,37,5
2025-11-29 00:00:00+00:00,7.0,7.0,2,1
2025-11-30 00:00:00+00:00,4.0,4.0,2,2
2025-12-01 00:00:00+00:00,69.0,22.0,20,8
2025-12-02 00:00:00+00:00,66.0,22.0,5,4
2025-12-03 00:00:00+00:00,189.0,52.0,32,15
2025-12-04 00:00:00+00:00,23.0,13.0,7,5
2025-12-05 00:00:00+00:00,12.0,8.0,14,7
2025-12-06 00:00:00+00:00,18.0,11.0,9,5
2025-12-07 00:00:00+00:00,,,11,3
