time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-29 00:00:00+00:00,1,1,13,6
2022-11-30 00:00:00+00:00,3,3,9,6
2022-12-01 00:00:00+00:00,4,4,22,7
2022-12-02 00:00:00+00:00,8,5,19,3
2022-12-03 00:00:00+00:00,1,1,6,2
2022-12-04 00:00:00+00:00,1,1,31,2
2022-12-05 00:00:00+00:00,7,5,47,6
2022-12-06 00:00:00+00:00,9,4,13,5
2022-12-07 00:00:00+00:00,4,3,30,5
2022-12-08 00:00:00+00:00,3,2,17,4
2022-12-09 00:00:00+00:00,1,1,5,3
2022-12-10 00:00:00+00:00,1,1,1,1
2022-12-11 00:00:00+00:00,3,3,3,2
2022-12-12 00:00:00+00:00,10,4,2,2
