time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-26 00:00:00+00:00,7,4,22,8
2025-05-27 00:00:00+00:00,4,3,12,5
2025-05-28 00:00:00+00:00,2,2,26,9
2025-05-29 00:00:00+00:00,8,5,4,2
2025-05-30 00:00:00+00:00,6,4,14,6
2025-05-31 00:00:00+00:00,8,3,2,2
2025-06-01 00:00:00+00:00,2,2,2,2
2025-06-02 00:00:00+00:00,3,3,12,4
2025-06-03 00:00:00+00:00,3,3,34,7
2025-06-04 00:00:00+00:00,6,4,18,9
2025-06-05 00:00:00+00:00,3,3,24,7
2025-06-06 00:00:00+00:00,13,6,6,5
2025-06-07 00:00:00+00:00,7,4,7,4
2025-06-08 00:00:00+00:00,1,1,2,2
