referrer,views_total,views_unique
github.com,45,8
Google,27,11
developers.miro.com,26,8
medium.com,7,1
miroapp.github.io,4,2
search.brave.com,2,1
miro.atlassian.net,2,1
cursor.directory,1,1
DuckDuckGo,1,1
Bing,1,1
