time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-21 00:00:00+00:00,17,8,6,3
2023-08-22 00:00:00+00:00,8,4,71,6
2023-08-23 00:00:00+00:00,12,7,15,4
2023-08-24 00:00:00+00:00,2,2,70,7
2023-08-25 00:00:00+00:00,11,6,55,3
2023-08-26 00:00:00+00:00,4,4,2,2
2023-08-27 00:00:00+00:00,2,2,5,2
2023-08-28 00:00:00+00:00,12,6,17,2
2023-08-29 00:00:00+00:00,15,7,88,8
2023-08-30 00:00:00+00:00,4,3,14,3
2023-08-31 00:00:00+00:00,10,6,7,2
2023-09-01 00:00:00+00:00,3,3,49,3
2023-09-02 00:00:00+00:00,5,4,2,1
