time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-18 00:00:00+00:00,33,12,3,3
2026-04-19 00:00:00+00:00,37,15,6,5
2026-04-20 00:00:00+00:00,214,35,27,12
2026-04-21 00:00:00+00:00,134,46,17,8
2026-04-22 00:00:00+00:00,233,70,74,7
2026-04-23 00:00:00+00:00,124,54,47,13
2026-04-24 00:00:00+00:00,122,44,12,2
2026-04-25 00:00:00+00:00,78,28,18,4
2026-04-26 00:00:00+00:00,36,10,2,2
2026-04-27 00:00:00+00:00,887,78,15,7
2026-04-28 00:00:00+00:00,48,16,22,11
2026-04-29 00:00:00+00:00,31,10,11,8
2026-04-30 00:00:00+00:00,40,13,9,5
2026-05-01 00:00:00+00:00,18,6,15,6
