time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-14 00:00:00+00:00,25,13,6,6
2025-10-15 00:00:00+00:00,28,10,25,14
2025-10-16 00:00:00+00:00,6,4,10,9
2025-10-17 00:00:00+00:00,16,6,43,11
2025-10-18 00:00:00+00:00,3,3,4,3
2025-10-19 00:00:00+00:00,19,5,7,5
2025-10-20 00:00:00+00:00,7,7,7,7
2025-10-21 00:00:00+00:00,23,8,12,8
2025-10-22 00:00:00+00:00,23,10,2,2
2025-10-23 00:00:00+00:00,15,9,27,8
2025-10-24 00:00:00+00:00,18,13,9,9
2025-10-25 00:00:00+00:00,12,7,9,6
2025-10-26 00:00:00+00:00,14,9,7,7
2025-10-27 00:00:00+00:00,10,10,11,6
