time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-27 00:00:00+00:00,4,3,4.0,3.0
2024-12-28 00:00:00+00:00,3,2,,
2024-12-29 00:00:00+00:00,3,3,,
2024-12-30 00:00:00+00:00,8,5,17.0,7.0
2024-12-31 00:00:00+00:00,5,4,,
2025-01-01 00:00:00+00:00,4,4,12.0,2.0
2025-01-02 00:00:00+00:00,2,2,6.0,2.0
2025-01-03 00:00:00+00:00,3,3,9.0,5.0
2025-01-04 00:00:00+00:00,3,2,1.0,1.0
2025-01-05 00:00:00+00:00,1,1,7.0,2.0
2025-01-06 00:00:00+00:00,5,4,1.0,1.0
2025-01-07 00:00:00+00:00,6,5,4.0,4.0
2025-01-08 00:00:00+00:00,6,4,8.0,4.0
2025-01-09 00:00:00+00:00,4,4,23.0,6.0
