time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-22 00:00:00+00:00,10.0,6.0,27,11
2024-07-23 00:00:00+00:00,9.0,5.0,201,22
2024-07-24 00:00:00+00:00,10.0,5.0,130,17
2024-07-25 00:00:00+00:00,6.0,5.0,66,16
2024-07-26 00:00:00+00:00,4.0,3.0,63,16
2024-07-27 00:00:00+00:00,1.0,1.0,21,4
2024-07-28 00:00:00+00:00,,,57,6
2024-07-29 00:00:00+00:00,11.0,6.0,48,17
2024-07-30 00:00:00+00:00,3.0,3.0,205,23
2024-07-31 00:00:00+00:00,6.0,6.0,41,14
2024-08-01 00:00:00+00:00,5.0,4.0,44,12
2024-08-02 00:00:00+00:00,3.0,3.0,109,17
2024-08-03 00:00:00+00:00,3.0,1.0,38,8
2024-08-04 00:00:00+00:00,1.0,1.0,17,6
