time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,8,8,10.0,5.0
2025-07-22 00:00:00+00:00,8,8,8.0,6.0
2025-07-23 00:00:00+00:00,6,6,18.0,9.0
2025-07-24 00:00:00+00:00,6,6,20.0,7.0
2025-07-25 00:00:00+00:00,7,7,42.0,7.0
2025-07-26 00:00:00+00:00,6,6,,
2025-07-27 00:00:00+00:00,4,4,1.0,1.0
2025-07-28 00:00:00+00:00,56,8,20.0,10.0
2025-07-29 00:00:00+00:00,33,7,3.0,1.0
2025-07-30 00:00:00+00:00,7,7,32.0,11.0
2025-07-31 00:00:00+00:00,4,4,11.0,5.0
2025-08-01 00:00:00+00:00,5,5,20.0,14.0
2025-08-02 00:00:00+00:00,2,2,6.0,2.0
2025-08-03 00:00:00+00:00,1,1,1.0,1.0
