referrer,views_total,views_unique
github.com,46,14
Google,31,14
developers.miro.com,28,7
miroapp.github.io,19,3
pypi.org,7,1
m.sogou.com,1,1
yandex.ru,1,1
awesome.ecosyste.ms,1,1
context7.com,1,1
npmjs.com,1,1
