referrer,views_total,views_unique
github.com,48,13
developers.miro.com,25,8
miroapp.github.io,18,3
Google,17,12
pypi.org,7,1
m.sogou.com,1,1
npmjs.com,1,1
yandex.ru,1,1
awesome.ecosyste.ms,1,1
