url_path,views_total,views_unique
/miroapp/api-clients/blob/main/packages/generator/spec.json,16,14
/miroapp/api-clients/pulls,15,2
/miroapp/api-clients,8,7
/miroapp/api-clients/tree/main/packages/miro-api-python/example,7,6
/miroapp/api-clients/actions,4,1
/miroapp/api-clients/blob/main/packages/generator/scripts/generate-python-client.sh,4,1
/miroapp/api-clients/pull/426,3,2
/miroapp/api-clients/blob/main/packages/generator/python-template/__init__api.mustache,3,1
/miroapp/api-clients/blob/main/packages/miro-api-python/example/app.py,2,2
/miroapp/api-clients/tree/main/packages,2,2
