referrer,views_total,views_unique
developers.miro.com,36,18
Google,20,6
github.com,6,5
Bing,4,1
miroapp.github.io,2,2
global-flow-968541.framer.app,2,1
cn.bing.com,1,1
statics.teams.cdn.office.net,1,1
DuckDuckGo,1,1
