time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-16 00:00:00+00:00,5,4,2,2
2025-08-17 00:00:00+00:00,4,4,12,2
2025-08-18 00:00:00+00:00,7,7,11,8
2025-08-19 00:00:00+00:00,4,4,7,2
2025-08-20 00:00:00+00:00,4,4,5,3
2025-08-21 00:00:00+00:00,29,5,13,9
2025-08-22 00:00:00+00:00,5,5,30,10
2025-08-23 00:00:00+00:00,4,4,4,3
2025-08-24 00:00:00+00:00,2,2,3,1
2025-08-25 00:00:00+00:00,11,10,19,9
2025-08-26 00:00:00+00:00,7,5,33,15
2025-08-27 00:00:00+00:00,4,4,17,8
2025-08-28 00:00:00+00:00,5,4,6,5
2025-08-29 00:00:00+00:00,3,3,19,6
