time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-20 00:00:00+00:00,3,3,6,2
2024-04-21 00:00:00+00:00,6,3,4,2
2024-04-22 00:00:00+00:00,12,8,16,3
2024-04-23 00:00:00+00:00,6,3,26,4
2024-04-24 00:00:00+00:00,4,4,21,4
2024-04-25 00:00:00+00:00,9,5,19,7
2024-04-26 00:00:00+00:00,6,6,67,6
2024-04-27 00:00:00+00:00,8,5,11,2
2024-04-28 00:00:00+00:00,9,5,1,1
2024-04-29 00:00:00+00:00,24,9,95,20
2024-04-30 00:00:00+00:00,9,8,139,38
2024-05-01 00:00:00+00:00,5,5,63,14
2024-05-02 00:00:00+00:00,10,6,109,25
2024-05-03 00:00:00+00:00,9,5,41,19
