time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-13 00:00:00+00:00,2,2,51.0,9.0
2023-04-14 00:00:00+00:00,3,2,5.0,4.0
2023-04-15 00:00:00+00:00,4,3,7.0,2.0
2023-04-16 00:00:00+00:00,2,2,11.0,2.0
2023-04-17 00:00:00+00:00,29,7,7.0,3.0
2023-04-18 00:00:00+00:00,2,2,2.0,2.0
2023-04-19 00:00:00+00:00,5,3,1.0,1.0
2023-04-20 00:00:00+00:00,4,3,,
2023-04-21 00:00:00+00:00,5,4,5.0,1.0
2023-04-22 00:00:00+00:00,3,2,1.0,1.0
2023-04-23 00:00:00+00:00,5,3,1.0,1.0
2023-04-24 00:00:00+00:00,13,6,10.0,4.0
2023-04-25 00:00:00+00:00,4,3,1.0,1.0
2023-04-26 00:00:00+00:00,1,1,15.0,3.0
