time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-04 00:00:00+00:00,2,2,65.0,5.0
2024-01-05 00:00:00+00:00,3,3,12.0,5.0
2024-01-06 00:00:00+00:00,5,5,19.0,2.0
2024-01-07 00:00:00+00:00,2,2,1.0,1.0
2024-01-08 00:00:00+00:00,3,3,33.0,8.0
2024-01-09 00:00:00+00:00,4,4,12.0,3.0
2024-01-10 00:00:00+00:00,6,4,2.0,2.0
2024-01-11 00:00:00+00:00,8,6,20.0,7.0
2024-01-12 00:00:00+00:00,9,6,42.0,6.0
2024-01-13 00:00:00+00:00,3,3,2.0,1.0
2024-01-14 00:00:00+00:00,2,2,7.0,1.0
2024-01-15 00:00:00+00:00,5,5,,
2024-01-16 00:00:00+00:00,1,1,38.0,7.0
2024-01-17 00:00:00+00:00,2,1,8.0,4.0
