time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-14 00:00:00+00:00,6.0,3.0,71,12
2024-07-15 00:00:00+00:00,6.0,4.0,35,10
2024-07-16 00:00:00+00:00,3.0,2.0,35,14
2024-07-17 00:00:00+00:00,6.0,4.0,107,21
2024-07-18 00:00:00+00:00,12.0,6.0,82,18
2024-07-19 00:00:00+00:00,8.0,6.0,64,18
2024-07-20 00:00:00+00:00,3.0,2.0,77,7
2024-07-21 00:00:00+00:00,1.0,1.0,23,10
2024-07-22 00:00:00+00:00,10.0,6.0,27,11
2024-07-23 00:00:00+00:00,9.0,5.0,201,22
2024-07-24 00:00:00+00:00,10.0,5.0,130,17
2024-07-25 00:00:00+00:00,6.0,5.0,66,16
2024-07-26 00:00:00+00:00,4.0,3.0,63,16
2024-07-27 00:00:00+00:00,,,21,4
