time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-02 00:00:00+00:00,9.0,4.0,63,20
2024-07-03 00:00:00+00:00,6.0,4.0,243,29
2024-07-04 00:00:00+00:00,3.0,2.0,48,18
2024-07-05 00:00:00+00:00,3.0,2.0,83,20
2024-07-06 00:00:00+00:00,5.0,5.0,12,6
2024-07-07 00:00:00+00:00,,,11,6
2024-07-08 00:00:00+00:00,4.0,3.0,112,20
2024-07-09 00:00:00+00:00,7.0,7.0,108,20
2024-07-10 00:00:00+00:00,1.0,1.0,96,24
2024-07-11 00:00:00+00:00,1.0,1.0,113,22
2024-07-12 00:00:00+00:00,1.0,1.0,27,11
2024-07-13 00:00:00+00:00,,,22,13
2024-07-14 00:00:00+00:00,6.0,3.0,71,12
2024-07-15 00:00:00+00:00,5.0,3.0,35,10
