time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-04 00:00:00+00:00,1,1,31.0,2.0
2022-12-05 00:00:00+00:00,7,5,47.0,6.0
2022-12-06 00:00:00+00:00,9,4,13.0,5.0
2022-12-07 00:00:00+00:00,4,3,30.0,5.0
2022-12-08 00:00:00+00:00,3,2,17.0,4.0
2022-12-09 00:00:00+00:00,1,1,5.0,3.0
2022-12-10 00:00:00+00:00,1,1,1.0,1.0
2022-12-11 00:00:00+00:00,3,3,3.0,2.0
2022-12-12 00:00:00+00:00,11,5,3.0,3.0
2022-12-13 00:00:00+00:00,3,3,,
2022-12-14 00:00:00+00:00,18,4,8.0,5.0
2022-12-15 00:00:00+00:00,3,3,4.0,4.0
2022-12-16 00:00:00+00:00,1,1,17.0,1.0
2022-12-17 00:00:00+00:00,1,1,,
