time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-25 00:00:00+00:00,4,3,,
2025-01-26 00:00:00+00:00,1,1,2.0,1.0
2025-01-27 00:00:00+00:00,7,4,13.0,6.0
2025-01-28 00:00:00+00:00,5,4,10.0,1.0
2025-01-29 00:00:00+00:00,3,3,14.0,3.0
2025-01-30 00:00:00+00:00,12,6,4.0,3.0
2025-01-31 00:00:00+00:00,7,5,2.0,2.0
2025-02-01 00:00:00+00:00,1,1,15.0,2.0
2025-02-02 00:00:00+00:00,6,3,5.0,2.0
2025-02-03 00:00:00+00:00,9,6,10.0,6.0
2025-02-04 00:00:00+00:00,7,4,19.0,8.0
2025-02-05 00:00:00+00:00,26,12,30.0,12.0
2025-02-06 00:00:00+00:00,3,3,9.0,8.0
2025-02-07 00:00:00+00:00,4,4,19.0,4.0
