referrer,views_total,views_unique
developers.miro.com,374,73
github.com,41,7
miroapp.github.io,26,4
Google,10,5
previews.email,8,3
DuckDuckGo,8,1
statics.teams.cdn.office.net,2,1
pypi.org,2,1
mail.google.com,2,1
com.google.android.gm,2,1
