time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-06 00:00:00+00:00,20,17,10,6
2026-09-07 00:00:00+00:00,11,10,5,4
2026-09-08 00:00:00+00:00,13,9,39,9
2026-09-09 00:00:00+00:00,44,21,13,5
2026-09-10 00:00:00+00:00,21,11,15,5
2026-09-11 00:00:00+00:00,15,13,17,8
2026-09-12 00:00:00+00:00,47,5,3,2
2026-09-13 00:00:00+00:00,7,7,1,1
2026-09-14 00:00:00+00:00,10,9,5,5
2026-09-15 00:00:00+00:00,16,9,21,12
2026-09-16 00:00:00+00:00,14,10,3,3
2026-09-17 00:00:00+00:00,16,10,22,11
2026-09-18 00:00:00+00:00,11,6,11,6
2026-09-19 00:00:00+00:00,31,21,10,5
