time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-11 00:00:00+00:00,8,6,20.0,7.0
2024-01-12 00:00:00+00:00,9,6,42.0,6.0
2024-01-13 00:00:00+00:00,3,3,2.0,1.0
2024-01-14 00:00:00+00:00,2,2,7.0,1.0
2024-01-15 00:00:00+00:00,5,5,,
2024-01-16 00:00:00+00:00,1,1,38.0,7.0
2024-01-17 00:00:00+00:00,3,2,8.0,4.0
2024-01-18 00:00:00+00:00,1,1,6.0,5.0
2024-01-19 00:00:00+00:00,2,2,2.0,1.0
2024-01-20 00:00:00+00:00,1,1,3.0,2.0
2024-01-21 00:00:00+00:00,2,2,21.0,1.0
2024-01-22 00:00:00+00:00,14,7,73.0,5.0
2024-01-23 00:00:00+00:00,1,1,7.0,4.0
2024-01-24 00:00:00+00:00,3,3,7.0,6.0
