time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-02 00:00:00+00:00,16,13,8,6
2026-04-03 00:00:00+00:00,10,6,6,5
2026-04-04 00:00:00+00:00,16,7,6,6
2026-04-05 00:00:00+00:00,8,7,1,1
2026-04-06 00:00:00+00:00,6,6,3,3
2026-04-07 00:00:00+00:00,13,9,9,5
2026-04-08 00:00:00+00:00,45,23,4,3
2026-04-09 00:00:00+00:00,14,9,15,9
2026-04-10 00:00:00+00:00,32,16,16,10
2026-04-11 00:00:00+00:00,35,13,2,2
2026-04-12 00:00:00+00:00,23,12,9,6
2026-04-13 00:00:00+00:00,43,15,24,9
2026-04-14 00:00:00+00:00,23,8,4,4
2026-04-15 00:00:00+00:00,34,15,15,6
