time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-01 00:00:00+00:00,20,12,15,2
2026-02-02 00:00:00+00:00,10,6,2,2
2026-02-03 00:00:00+00:00,10,10,16,7
2026-02-04 00:00:00+00:00,22,10,10,5
2026-02-05 00:00:00+00:00,22,10,3,3
2026-02-06 00:00:00+00:00,21,13,7,5
2026-02-07 00:00:00+00:00,22,13,8,6
2026-02-08 00:00:00+00:00,8,6,20,5
2026-02-09 00:00:00+00:00,15,11,10,6
2026-02-10 00:00:00+00:00,17,9,12,7
2026-02-11 00:00:00+00:00,26,9,10,7
2026-02-12 00:00:00+00:00,13,7,22,5
2026-02-13 00:00:00+00:00,160,60,26,8
2026-02-14 00:00:00+00:00,22,10,36,2
