time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-31 00:00:00+00:00,5,4,,
2025-01-01 00:00:00+00:00,4,4,12.0,2.0
2025-01-02 00:00:00+00:00,2,2,6.0,2.0
2025-01-03 00:00:00+00:00,3,3,9.0,5.0
2025-01-04 00:00:00+00:00,3,2,1.0,1.0
2025-01-05 00:00:00+00:00,1,1,7.0,2.0
2025-01-06 00:00:00+00:00,5,4,1.0,1.0
2025-01-07 00:00:00+00:00,6,5,4.0,4.0
2025-01-08 00:00:00+00:00,6,4,8.0,4.0
2025-01-09 00:00:00+00:00,5,5,23.0,6.0
2025-01-10 00:00:00+00:00,3,3,19.0,3.0
2025-01-11 00:00:00+00:00,4,3,21.0,13.0
2025-01-12 00:00:00+00:00,4,2,15.0,4.0
2025-01-13 00:00:00+00:00,6,5,40.0,6.0
