referrer,views_total,views_unique
Google,77,17
developers.miro.com,24,13
chatgpt.com,24,1
github.com,21,7
Bing,18,2
DuckDuckGo,5,2
cursor.directory,3,3
cn.bing.com,2,1
miroapp.github.io,1,1
