time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-01 00:00:00+00:00,5,3,11,2
2023-02-02 00:00:00+00:00,6,4,4,3
2023-02-03 00:00:00+00:00,3,3,34,5
2023-02-04 00:00:00+00:00,2,2,2,1
2023-02-05 00:00:00+00:00,2,2,2,1
2023-02-06 00:00:00+00:00,20,7,24,5
2023-02-07 00:00:00+00:00,15,4,15,6
2023-02-08 00:00:00+00:00,2,2,3,3
2023-02-09 00:00:00+00:00,8,3,10,4
2023-02-10 00:00:00+00:00,6,4,17,3
2023-02-11 00:00:00+00:00,7,3,1,1
2023-02-12 00:00:00+00:00,3,3,1,1
2023-02-13 00:00:00+00:00,12,5,29,5
2023-02-14 00:00:00+00:00,7,3,83,5
