time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-09 00:00:00+00:00,11,8,9,8
2025-10-10 00:00:00+00:00,4,4,21,12
2025-10-11 00:00:00+00:00,4,4,16,4
2025-10-12 00:00:00+00:00,6,5,8,6
2025-10-13 00:00:00+00:00,4,4,11,10
2025-10-14 00:00:00+00:00,25,13,6,6
2025-10-15 00:00:00+00:00,28,10,25,14
2025-10-16 00:00:00+00:00,6,4,10,9
2025-10-17 00:00:00+00:00,16,6,43,11
2025-10-18 00:00:00+00:00,3,3,4,3
2025-10-19 00:00:00+00:00,19,5,7,5
2025-10-20 00:00:00+00:00,7,7,7,7
2025-10-21 00:00:00+00:00,23,8,12,8
2025-10-22 00:00:00+00:00,15,7,2,2
