time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-31 00:00:00+00:00,10,6,7.0,2.0
2023-09-01 00:00:00+00:00,3,3,49.0,3.0
2023-09-02 00:00:00+00:00,5,4,2.0,1.0
2023-09-03 00:00:00+00:00,2,2,,
2023-09-04 00:00:00+00:00,22,9,41.0,1.0
2023-09-05 00:00:00+00:00,3,3,8.0,2.0
2023-09-06 00:00:00+00:00,3,3,14.0,4.0
2023-09-07 00:00:00+00:00,12,7,53.0,5.0
2023-09-08 00:00:00+00:00,2,2,1.0,1.0
2023-09-09 00:00:00+00:00,2,2,,
2023-09-10 00:00:00+00:00,4,4,35.0,2.0
2023-09-11 00:00:00+00:00,14,9,2.0,1.0
2023-09-12 00:00:00+00:00,4,4,27.0,2.0
2023-09-13 00:00:00+00:00,1,1,,
