time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,21,11,15,5
2026-09-11 00:00:00+00:00,15,13,17,8
2026-09-12 00:00:00+00:00,47,5,3,2
2026-09-13 00:00:00+00:00,7,7,1,1
2026-09-14 00:00:00+00:00,10,9,5,5
2026-09-15 00:00:00+00:00,16,9,21,12
2026-09-16 00:00:00+00:00,14,10,3,3
2026-09-17 00:00:00+00:00,16,10,22,11
2026-09-18 00:00:00+00:00,11,6,11,6
2026-09-19 00:00:00+00:00,31,21,10,5
2026-09-20 00:00:00+00:00,44,16,6,6
2026-09-21 00:00:00+00:00,15,14,18,4
2026-09-22 00:00:00+00:00,51,13,20,9
2026-09-23 00:00:00+00:00,45,11,16,5
