time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-13 00:00:00+00:00,160,60,26,8
2026-02-14 00:00:00+00:00,22,10,36,2
2026-02-15 00:00:00+00:00,27,12,7,5
2026-02-16 00:00:00+00:00,101,36,5,4
2026-02-17 00:00:00+00:00,27,13,10,4
2026-02-18 00:00:00+00:00,11,7,12,4
2026-02-19 00:00:00+00:00,33,13,5,3
2026-02-20 00:00:00+00:00,12,8,15,6
2026-02-21 00:00:00+00:00,18,10,2,1
2026-02-22 00:00:00+00:00,54,20,14,4
2026-02-23 00:00:00+00:00,40,20,18,10
2026-02-24 00:00:00+00:00,26,13,5,5
2026-02-25 00:00:00+00:00,28,13,23,10
2026-02-26 00:00:00+00:00,11,7,6,4
