time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-12 00:00:00+00:00,6,5,154,18
2024-08-13 00:00:00+00:00,6,5,75,17
2024-08-14 00:00:00+00:00,3,3,158,27
2024-08-15 00:00:00+00:00,3,3,256,22
2024-08-16 00:00:00+00:00,9,6,79,10
2024-08-17 00:00:00+00:00,3,3,6,2
2024-08-18 00:00:00+00:00,2,1,10,6
2024-08-19 00:00:00+00:00,6,5,27,6
2024-08-20 00:00:00+00:00,3,3,40,11
2024-08-21 00:00:00+00:00,2,2,10,5
2024-08-22 00:00:00+00:00,5,5,5,2
2024-08-23 00:00:00+00:00,24,10,66,5
2024-08-24 00:00:00+00:00,3,2,39,4
2024-08-25 00:00:00+00:00,1,1,22,4
