time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-17 00:00:00+00:00,4,4,3.0,3.0
2024-10-18 00:00:00+00:00,6,4,49.0,3.0
2024-10-19 00:00:00+00:00,1,1,4.0,4.0
2024-10-20 00:00:00+00:00,2,2,,
2024-10-21 00:00:00+00:00,8,4,26.0,4.0
2024-10-22 00:00:00+00:00,3,3,45.0,6.0
2024-10-23 00:00:00+00:00,13,4,29.0,10.0
2024-10-24 00:00:00+00:00,4,2,26.0,7.0
2024-10-25 00:00:00+00:00,7,6,26.0,10.0
2024-10-26 00:00:00+00:00,9,4,2.0,2.0
2024-10-27 00:00:00+00:00,2,2,3.0,3.0
2024-10-28 00:00:00+00:00,6,4,9.0,8.0
2024-10-29 00:00:00+00:00,4,3,2.0,2.0
2024-10-30 00:00:00+00:00,4,3,19.0,3.0
