time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-09 00:00:00+00:00,9,5,16,8
2026-03-10 00:00:00+00:00,4,3,23,9
2026-03-11 00:00:00+00:00,5,5,13,9
2026-03-12 00:00:00+00:00,10,6,37,10
2026-03-13 00:00:00+00:00,16,8,11,4
2026-03-14 00:00:00+00:00,19,10,3,2
2026-03-15 00:00:00+00:00,15,9,5,3
2026-03-16 00:00:00+00:00,17,8,2,2
2026-03-17 00:00:00+00:00,9,9,12,7
2026-03-18 00:00:00+00:00,12,7,6,3
2026-03-19 00:00:00+00:00,3,3,8,5
2026-03-20 00:00:00+00:00,2,2,24,7
2026-03-21 00:00:00+00:00,6,5,6,3
2026-03-22 00:00:00+00:00,17,7,7,4
