referrer,views_total,views_unique
developers.miro.com,495,135
github.com,136,13
Google,72,8
qwant.com,33,1
miroapp.github.io,12,2
yandex.ru,10,1
Bing,4,2
developers-miro-com.translate.goog,2,1
pypi.org,2,1
