time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-07 00:00:00+00:00,5.0,5.0,15,12
2025-08-08 00:00:00+00:00,11.0,9.0,19,9
2025-08-09 00:00:00+00:00,2.0,2.0,2,2
2025-08-10 00:00:00+00:00,4.0,4.0,5,2
2025-08-11 00:00:00+00:00,8.0,8.0,13,8
2025-08-12 00:00:00+00:00,10.0,9.0,8,8
2025-08-13 00:00:00+00:00,17.0,10.0,73,12
2025-08-14 00:00:00+00:00,1.0,1.0,12,6
2025-08-15 00:00:00+00:00,,,12,9
2025-08-16 00:00:00+00:00,,,2,2
2025-08-17 00:00:00+00:00,,,12,2
2025-08-18 00:00:00+00:00,,,11,8
2025-08-19 00:00:00+00:00,,,10,3
2025-08-20 00:00:00+00:00,,,4,3
