time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-25 00:00:00+00:00,5,5,54,7
2025-03-26 00:00:00+00:00,17,7,28,5
2025-03-27 00:00:00+00:00,5,4,13,9
2025-03-28 00:00:00+00:00,9,7,13,8
2025-03-29 00:00:00+00:00,5,2,1,1
2025-03-30 00:00:00+00:00,4,2,11,6
2025-03-31 00:00:00+00:00,9,6,10,6
2025-04-01 00:00:00+00:00,4,4,20,7
2025-04-02 00:00:00+00:00,3,3,37,5
2025-04-03 00:00:00+00:00,4,4,16,5
2025-04-04 00:00:00+00:00,7,5,18,5
2025-04-05 00:00:00+00:00,1,1,1,1
2025-04-06 00:00:00+00:00,1,1,10,3
2025-04-07 00:00:00+00:00,5,3,35,8
