referrer,views_total,views_unique
developers.miro.com,661,149
github.com,31,9
Google,24,9
miroapp.github.io,24,4
enterprise.gitguardian.com,9,2
pypi.org,2,1
yandex.ru,1,1
medium.com,1,1
