time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-21 00:00:00+00:00,5.0,4.0,5,1
2023-04-22 00:00:00+00:00,3.0,2.0,1,1
2023-04-23 00:00:00+00:00,5.0,3.0,1,1
2023-04-24 00:00:00+00:00,13.0,6.0,10,4
2023-04-25 00:00:00+00:00,4.0,3.0,1,1
2023-04-26 00:00:00+00:00,5.0,4.0,15,3
2023-04-27 00:00:00+00:00,4.0,3.0,2,2
2023-04-28 00:00:00+00:00,7.0,6.0,33,4
2023-04-29 00:00:00+00:00,2.0,2.0,2,2
2023-04-30 00:00:00+00:00,4.0,3.0,2,1
2023-05-01 00:00:00+00:00,7.0,5.0,4,1
2023-05-02 00:00:00+00:00,42.0,6.0,8,4
2023-05-03 00:00:00+00:00,5.0,4.0,3,2
2023-05-04 00:00:00+00:00,,,1,1
