time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-04 00:00:00+00:00,2,2,2,1
2024-02-05 00:00:00+00:00,15,9,32,5
2024-02-06 00:00:00+00:00,7,6,7,4
2024-02-07 00:00:00+00:00,3,3,18,2
2024-02-08 00:00:00+00:00,3,3,2,2
2024-02-09 00:00:00+00:00,4,4,28,3
2024-02-10 00:00:00+00:00,3,3,2,2
2024-02-11 00:00:00+00:00,2,2,8,4
2024-02-12 00:00:00+00:00,15,10,26,6
2024-02-13 00:00:00+00:00,2,2,19,2
2024-02-14 00:00:00+00:00,1,1,9,2
2024-02-15 00:00:00+00:00,2,2,7,2
2024-02-16 00:00:00+00:00,10,6,41,6
2024-02-17 00:00:00+00:00,2,2,7,3
