time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-30 00:00:00+00:00,7,7,32,11
2025-07-31 00:00:00+00:00,4,4,11,5
2025-08-01 00:00:00+00:00,5,5,20,14
2025-08-02 00:00:00+00:00,2,2,6,2
2025-08-03 00:00:00+00:00,5,5,1,1
2025-08-04 00:00:00+00:00,7,5,12,6
2025-08-05 00:00:00+00:00,6,6,27,8
2025-08-06 00:00:00+00:00,4,4,15,6
2025-08-07 00:00:00+00:00,5,5,15,12
2025-08-08 00:00:00+00:00,11,9,19,9
2025-08-09 00:00:00+00:00,2,2,2,2
2025-08-10 00:00:00+00:00,4,4,5,2
2025-08-11 00:00:00+00:00,8,8,13,8
2025-08-12 00:00:00+00:00,7,6,8,8
