time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-07 00:00:00+00:00,2.0,2.0,16.0,3.0
2023-06-08 00:00:00+00:00,2.0,2.0,14.0,5.0
2023-06-09 00:00:00+00:00,2.0,2.0,,
2023-06-10 00:00:00+00:00,2.0,2.0,,
2023-06-11 00:00:00+00:00,2.0,2.0,,
2023-06-12 00:00:00+00:00,9.0,6.0,18.0,4.0
2023-06-13 00:00:00+00:00,2.0,2.0,26.0,7.0
2023-06-14 00:00:00+00:00,7.0,3.0,13.0,6.0
2023-06-15 00:00:00+00:00,4.0,3.0,3.0,3.0
2023-06-16 00:00:00+00:00,33.0,7.0,14.0,5.0
2023-06-17 00:00:00+00:00,2.0,2.0,13.0,1.0
2023-06-18 00:00:00+00:00,2.0,2.0,4.0,1.0
2023-06-19 00:00:00+00:00,9.0,6.0,30.0,6.0
2023-06-20 00:00:00+00:00,,,1.0,1.0
