referrer,views_total,views_unique
github.com,58,16
com.google.android.gm,13,2
miroapp.github.io,11,6
mail.google.com,8,1
Google,7,2
developers.miro.com,2,2
medium.com,2,1
miro-group.readme.io,1,1
