time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-15 00:00:00+00:00,8.0,5.0,9,8
2025-09-16 00:00:00+00:00,33.0,16.0,11,6
2025-09-17 00:00:00+00:00,18.0,15.0,14,8
2025-09-18 00:00:00+00:00,11.0,11.0,12,9
2025-09-19 00:00:00+00:00,11.0,9.0,43,30
2025-09-20 00:00:00+00:00,8.0,8.0,6,4
2025-09-21 00:00:00+00:00,4.0,4.0,10,6
2025-09-22 00:00:00+00:00,13.0,10.0,18,10
2025-09-23 00:00:00+00:00,13.0,11.0,20,10
2025-09-24 00:00:00+00:00,4.0,4.0,46,15
2025-09-25 00:00:00+00:00,13.0,12.0,32,7
2025-09-26 00:00:00+00:00,5.0,5.0,6,6
2025-09-27 00:00:00+00:00,4.0,4.0,3,3
2025-09-28 00:00:00+00:00,,,5,5
