time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-02 00:00:00+00:00,4.0,4.0,14.0,1.0
2023-11-03 00:00:00+00:00,7.0,7.0,7.0,3.0
2023-11-04 00:00:00+00:00,5.0,5.0,,
2023-11-05 00:00:00+00:00,3.0,3.0,14.0,2.0
2023-11-06 00:00:00+00:00,12.0,10.0,7.0,2.0
2023-11-07 00:00:00+00:00,15.0,8.0,65.0,5.0
2023-11-08 00:00:00+00:00,5.0,5.0,21.0,2.0
2023-11-09 00:00:00+00:00,4.0,4.0,7.0,4.0
2023-11-10 00:00:00+00:00,5.0,5.0,60.0,3.0
2023-11-11 00:00:00+00:00,5.0,5.0,15.0,3.0
2023-11-12 00:00:00+00:00,6.0,6.0,4.0,2.0
2023-11-13 00:00:00+00:00,13.0,9.0,16.0,5.0
2023-11-14 00:00:00+00:00,5.0,5.0,14.0,1.0
2023-11-15 00:00:00+00:00,,,2.0,1.0
