time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-22 00:00:00+00:00,6,6,18,16
2025-11-23 00:00:00+00:00,4,4,2,2
2025-11-24 00:00:00+00:00,10,9,8,7
2025-11-25 00:00:00+00:00,9,7,17,11
2025-11-26 00:00:00+00:00,18,17,10,5
2025-11-27 00:00:00+00:00,13,12,29,8
2025-11-28 00:00:00+00:00,16,13,37,5
2025-11-29 00:00:00+00:00,7,7,2,1
2025-11-30 00:00:00+00:00,4,4,2,2
2025-12-01 00:00:00+00:00,69,22,20,8
2025-12-02 00:00:00+00:00,66,22,5,4
2025-12-03 00:00:00+00:00,189,52,32,15
2025-12-04 00:00:00+00:00,23,13,7,5
2025-12-05 00:00:00+00:00,3,3,12,6
