time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-02 00:00:00+00:00,3.0,3.0,12,4
2025-06-03 00:00:00+00:00,3.0,3.0,34,7
2025-06-04 00:00:00+00:00,6.0,4.0,18,9
2025-06-05 00:00:00+00:00,3.0,3.0,24,7
2025-06-06 00:00:00+00:00,13.0,6.0,6,5
2025-06-07 00:00:00+00:00,7.0,4.0,7,4
2025-06-08 00:00:00+00:00,4.0,4.0,2,2
2025-06-09 00:00:00+00:00,5.0,5.0,4,3
2025-06-10 00:00:00+00:00,2.0,2.0,10,7
2025-06-11 00:00:00+00:00,6.0,6.0,15,2
2025-06-12 00:00:00+00:00,5.0,5.0,27,11
2025-06-13 00:00:00+00:00,4.0,4.0,8,6
2025-06-14 00:00:00+00:00,5.0,3.0,1,1
2025-06-15 00:00:00+00:00,,,4,3
