url_path,views_total,views_unique
/miroapp/api-clients,34,25
/miroapp/api-clients/blob/main/packages/generator/spec.json,23,16
/miroapp/api-clients/tree/main/packages/miro-api-python/example,11,8
/miroapp/api-clients/blob/041de24ebf7955432b447d887ede066ad4c7e2c7/packages/generator/spec.json,6,6
/miroapp/api-clients/tree/main/apps,6,5
/miroapp/api-clients/tree/main/packages/miro-api/model,5,4
/miroapp/api-clients/blob/main/packages/miro-api-python/example/app.py,4,4
/miroapp/api-clients/blob/main/apps/client-test-app/views/board.ejs,3,3
/miroapp/api-clients/blob/main/apps/client-test-app/views/boardItem.ejs,3,3
/miroapp/api-clients/blob/main/packages/miro-api/model/shapeItem.ts,3,3
