time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-03 00:00:00+00:00,43,10,34,6
2024-04-04 00:00:00+00:00,7,6,7,1
2024-04-05 00:00:00+00:00,7,7,54,6
2024-04-06 00:00:00+00:00,4,4,2,2
2024-04-07 00:00:00+00:00,3,3,20,2
2024-04-08 00:00:00+00:00,26,15,14,6
2024-04-09 00:00:00+00:00,28,8,33,4
2024-04-10 00:00:00+00:00,9,7,8,5
2024-04-11 00:00:00+00:00,10,8,49,9
2024-04-12 00:00:00+00:00,21,11,7,3
2024-04-13 00:00:00+00:00,4,4,1,1
2024-04-14 00:00:00+00:00,6,5,1,1
2024-04-15 00:00:00+00:00,32,14,78,6
2024-04-16 00:00:00+00:00,2,2,13,3
